0,0.0,0.0,-0.15051020408163265,-0.14540816326530612,-0.22959183673469388,-0.3392857142857143,-0.32142857142857145,-0.45408163265306123,-0.4107142857142857,-0.5612244897959183,-0.00510204081632653,-0.5102040816326531,-0.1683673469387755,-0.6352040816326531,-0.3163265306122449,-0.6454081632653061,-0.42091836734693877,-0.625,0.04336734693877551,-0.5357142857142857,-0.061224489795918366,-0.7551020408163265,-0.13520408163265307,-0.8928571428571429,-0.18877551020408162,-1.0,0.07142857142857142,-0.5229591836734694,-0.02295918367346939,-0.7423469387755102,-0.08928571428571429,-0.8877551020408163,-0.1377551020408163,-1.0,0.0663265306122449,-0.4923469387755102,-0.012755102040816327,-0.6709183673469388,-0.06377551020408163,-0.7831632653061225,-0.11734693877551021,-0.8775510204081632
0,0.0,0.0,-0.1503957783641161,-0.14775725593667546,-0.22691292875989447,-0.32189973614775724,-0.31398416886543534,-0.44063324538258575,-0.40897097625329815,-0.5408970976253298,-0.0079155672823219,-0.5013192612137203,-0.16886543535620052,-0.633245382585752,-0.3034300791556728,-0.6517150395778364,-0.39577836411609496,-0.6358839050131926,0.036939313984168866,-0.5277044854881267,-0.09762532981530343,-0.7467018469656992,-0.18733509234828497,-0.8812664907651715,-0.2559366754617414,-0.9868073878627969,0.052770448548812667,-0.5224274406332454,-0.055408970976253295,-0.7546174142480211,-0.13192612137203166,-0.8944591029023746,-0.19525065963060687,-1.0,0.0316622691292876,-0.49604221635883905,-0.044854881266490766,-0.6939313984168866,-0.10290237467018469,-0.8047493403693932,-0.1741424802110818,-0.8891820580474934
0,0.0,0.0,-0.15733333333333333,-0.176,-0.24,-0.344,-0.33066666666666666,-0.464,-0.432,-0.56,0.04,-0.5253333333333333,-0.17066666666666666,-0.656,-0.31733333333333336,-0.6586666666666666,-0.4266666666666667,-0.6453333333333333,0.064,-0.5253333333333333,-0.10666666666666667,-0.7466666666666667,-0.22133333333333333,-0.88,-0.32266666666666666,-0.9893333333333333,0.04,-0.49866666666666665,-0.088,-0.7413333333333333,-0.18133333333333335,-0.8853333333333333,-0.248,-1.0,-0.029333333333333333,-0.4666666666666667,-0.104,-0.656,-0.15466666666666667,-0.7733333333333333,-0.19466666666666665,-0.88
0,0.0,0.0,-0.18786127167630057,-0.1676300578034682,-0.2774566473988439,-0.3352601156069364,-0.37283236994219654,-0.4479768786127168,-0.4797687861271676,-0.5549132947976878,-0.008670520231213872,-0.5260115606936416,-0.2023121387283237,-0.6242774566473989,-0.3352601156069364,-0.6358381502890174,-0.4277456647398844,-0.6329479768786127,0.031791907514450865,-0.5578034682080925,-0.14450867052023122,-0.7427745664739884,-0.2514450867052023,-0.8554913294797688,-0.3352601156069364,-0.9450867052023122,0.02601156069364162,-0.5578034682080925,-0.12427745664739884,-0.7572254335260116,-0.21965317919075145,-0.8930635838150289,-0.2861271676300578,-1.0,-0.028901734104046242,-0.5491329479768786,-0.12716763005780346,-0.7254335260115607,-0.1936416184971098,-0.8352601156069365,-0.2514450867052023,-0.930635838150289
0,0.0,0.0,-0.1702127659574468,-0.13677811550151975,-0.2857142857142857,-0.3373860182370821,-0.3708206686930091,-0.46808510638297873,-0.46200607902735563,-0.5714285714285714,-0.16717325227963525,-0.5319148936170213,-0.24924012158054712,-0.6747720364741642,-0.3525835866261398,-0.6869300911854104,-0.44680851063829785,-0.6656534954407295,-0.11246200607902736,-0.574468085106383,-0.1884498480243161,-0.7537993920972644,-0.2765957446808511,-0.8358662613981763,-0.3617021276595745,-0.8905775075987842,-0.0425531914893617,-0.5896656534954408,-0.1094224924012158,-0.7993920972644377,-0.18541033434650456,-0.9148936170212766,-0.2613981762917933,-1.0,0.03343465045592705,-0.5805471124620061,-0.03951367781155015,-0.78419452887538,-0.1094224924012158,-0.8936170212765957,-0.18541033434650456,-0.9878419452887538
0,0.0,0.0,-0.16619718309859155,-0.11267605633802817,-0.29295774647887324,-0.29014084507042254,-0.38309859154929576,-0.428169014084507,-0.4535211267605634,-0.5521126760563381,-0.1323943661971831,-0.4647887323943662,-0.24507042253521127,-0.6056338028169014,-0.36901408450704226,-0.6253521126760564,-0.4704225352112676,-0.6140845070422535,-0.08450704225352113,-0.5070422535211268,-0.15211267605633802,-0.7380281690140845,-0.23943661971830985,-0.8732394366197183,-0.3154929577464789,-0.9859154929577465,-0.028169014084507043,-0.5183098591549296,-0.09014084507042254,-0.752112676056338,-0.16619718309859155,-0.8873239436619719,-0.23098591549295774,-1.0,0.022535211267605635,-0.5014084507042254,-0.022535211267605635,-0.6957746478873239,-0.07323943661971831,-0.8084507042253521,-0.1323943661971831,-0.8985915492957747
0,0.0,0.0,-0.1652892561983471,-0.11570247933884298,-0.2837465564738292,-0.3002754820936639,-0.3608815426997245,-0.4490358126721763,-0.4132231404958678,-0.5840220385674931,-0.10743801652892562,-0.48484848484848486,-0.20110192837465565,-0.6446280991735537,-0.3168044077134986,-0.6666666666666666,-0.418732782369146,-0.6528925619834711,-0.0440771349862259,-0.5151515151515151,-0.11019283746556474,-0.743801652892562,-0.1790633608815427,-0.8842975206611571,-0.24242424242424243,-1.0,0.03305785123966942,-0.509641873278237,-0.027548209366391185,-0.7355371900826446,-0.09090909090909091,-0.8815426997245179,-0.1487603305785124,-1.0,0.11294765840220386,-0.4793388429752066,0.0743801652892562,-0.6611570247933884,0.03305785123966942,-0.7796143250688705,-0.008264462809917356,-0.8815426997245179
0,0.0,0.0,-0.1634349030470914,-0.09695290858725762,-0.2742382271468144,-0.2880886426592798,-0.3462603878116344,-0.4265927977839335,-0.39058171745152354,-0.556786703601108,-0.10803324099722991,-0.4986149584487535,-0.1994459833795014,-0.6454293628808865,-0.3074792243767313,-0.6260387811634349,-0.3850415512465374,-0.5789473684210527,-0.038781163434903045,-0.5263157894736842,-0.09418282548476455,-0.7590027700831025,-0.16066481994459833,-0.889196675900277,-0.21329639889196675,-1.0,0.04986149584487535,-0.5096952908587258,-0.008310249307479225,-0.7423822714681441,-0.0664819944598338,-0.8781163434903048,-0.11911357340720222,-0.9889196675900277,0.13573407202216067,-0.4598337950138504,0.0997229916897507,-0.6426592797783933,0.060941828254847646,-0.7562326869806094,0.0221606648199446,-0.850415512465374
0,0.0,0.0,-0.21103896103896103,0.0,-0.36688311688311687,-0.12987012987012986,-0.487012987012987,-0.29545454545454547,-0.5844155844155844,-0.4448051948051948,-0.19805194805194806,-0.40584415584415584,-0.31493506493506496,-0.6006493506493507,-0.45454545454545453,-0.5746753246753247,-0.5584415584415584,-0.5064935064935064,-0.12337662337662338,-0.4318181818181818,-0.19480519480519481,-0.7142857142857143,-0.29545454545454547,-0.8603896103896104,-0.37987012987012986,-0.9967532467532467,-0.03896103896103896,-0.4155844155844156,-0.11038961038961038,-0.7012987012987013,-0.19480519480519481,-0.8636363636363636,-0.275974025974026,-1.0,0.045454545454545456,-0.36363636363636365,-0.00974025974025974,-0.5909090909090909,-0.07142857142857142,-0.7272727272727273,-0.1331168831168831,-0.8376623376623377
0,0.0,0.0,-0.21649484536082475,0.0,-0.37800687285223367,-0.08247422680412371,-0.5189003436426117,-0.23024054982817868,-0.6563573883161512,-0.3745704467353952,-0.18213058419243985,-0.38831615120274915,-0.3470790378006873,-0.563573883161512,-0.5120274914089347,-0.5326460481099656,-0.6391752577319587,-0.46735395189003437,-0.12371134020618557,-0.40893470790378006,-0.2542955326460481,-0.6941580756013745,-0.3848797250859107,-0.845360824742268,-0.5017182130584192,-0.9828178694158075,-0.044673539518900345,-0.3848797250859107,-0.16838487972508592,-0.6701030927835051,-0.281786941580756,-0.8419243986254296,-0.3848797250859107,-1.0,0.037800687285223365,-0.32646048109965636,-0.044673539518900345,-0.5532646048109966,-0.12027491408934708,-0.6907216494845361,-0.2027491408934708,-0.8213058419243986
